travel_time,id,kind,action,origin,destination,start_time,reward,cost_table
7.55,0,Human,3,0,0,99,-7.55,"-5.188575987204429,-3.596627677133287,-2.965766175687008,-4.580271447499501,-10.991526328937903"
11.916666666666666,1,Human,1,1,0,58,-11.916666666666666,"-3.629563876192696,-11.925917769608482,-6.522944756290779,-4.299018427933143,-10.09790405686481"
12.233333333333333,2,Human,4,0,0,112,-12.233333333333333,"-6.075794123096878,-3.596627677133287,-2.965766175687008,-5.5155504913329345,-12.197490617122984"
9.733333333333333,3,Human,1,0,0,118,-9.733333333333333,"-4.67405331733887,-10.43761924316302,-4.189279607216273,-4.796938114166167,-6.335888009459058"
14.0,4,Human,2,1,0,31,-14.0,"-4.717587547429993,-7.156560325071608,-13.708207741612064,-4.405685094599811,-6.306062611064078"
7.2,5,Human,4,0,0,50,-7.2,"-3.9207199840055367,-5.093470957243036,-3.51594627388294,-3.837839309374376,-7.160056965097367"
9.8,6,Human,4,0,0,93,-9.8,"-3.4883999800069203,-4.776508380031971,-3.6592796072162734,-4.243604780832834,-9.718081945996415"
8.35,7,Human,4,0,0,80,-8.35,"-3.4883999800069203,-4.0106354750399635,-2.965766175687008,-4.661550491332934,-8.371171393974064"
17.0,8,Human,1,1,0,89,-17.0,"-3.629563876192696,-16.770238424891993,-6.522944756290779,-5.01568509459981,-7.958183422184597"
8.766666666666667,9,Human,4,1,1,64,-8.766666666666667,"-4.976093724458826,-6.312540306767083,-9.94167276795234,-4.615275933267475,-5.748759646119067"
12.316666666666666,10,Human,4,0,0,116,-12.316666666666666,"-5.611909320537762,-4.8473021417066295,-4.255946273882939,-4.756938114166168,-12.364578857978723"
14.916666666666666,11,Human,1,1,1,113,-14.916666666666666,"-3.6918131111335817,-14.994247499865267,-7.710089199330412,-7.371376597291185,-5.7776162243155005"
18.733333333333334,12,Human,2,1,0,91,-18.733333333333334,"-4.376984434287491,-9.919248260057287,-16.520602677814065,-3.890439701583096,-9.602546737747677"
23.95,13,Human,1,0,1,123,-23.95,"-5.999285551513621,-23.906713583724038,-8.312532969991452,-2.885093792736676,-6.566861745418109"
10.983333333333333,14,Human,4,0,0,104,-10.983333333333333,"-3.4883999800069203,-6.545765363220461,-3.6192796072162734,-4.4836047808328345,-11.066280765184741"
19.266666666666666,15,Human,2,1,0,64,-19.266666666666666,"-4.662920880763326,-5.904033739672842,-18.733030494719365,-4.562548075679849,-6.306062611064078"
18.25,16,Human,1,1,1,101,-18.25,"-6.666783822240198,-18.24879281422368,-4.3834727072871,-5.981942599934142,-6.354282890982168"
18.1,17,Human,4,1,0,61,-18.1,"-3.629563876192696,-8.113914926723954,-9.038355805032623,-3.890439701583096,-18.204391104743518"
18.483333333333334,18,Human,4,1,0,116,-18.483333333333334,"-3.629563876192696,-7.749893658404941,-6.522944756290779,-5.302351761266477,-17.967149557542562"
18.716666666666665,19,Human,2,1,0,88,-18.716666666666665,"-4.952920880763326,-8.186560325071607,-17.141487668567844,-3.890439701583096,-8.198183422184597"
15.566666666666666,20,Human,2,1,1,84,-15.566666666666666,"-4.6567838222401985,-5.082342050125519,-15.128628545595392,-7.0122207466139805,-7.264092979452401"
6.183333333333334,21,Human,3,0,0,69,-6.183333333333334,"-3.4883999800069203,-4.080635475039963,-4.430090352439685,-6.187690958351036,-5.522554676125726"
12.5,22,Human,4,0,0,126,-12.5,"-5.591242653871096,-6.025841713365305,-3.91594627388294,-5.970217157999601,-12.422382094512784"
15.533333333333333,23,Human,4,1,0,85,-15.533333333333333,"-4.2969844342874906,-7.853226991738275,-6.522944756290779,-4.869881409013182,-15.43691608641513"
8.316666666666666,24,Human,4,0,0,77,-8.316666666666666,"-3.887386650672203,-4.343841713365304,-3.7092796072162733,-3.837839309374376,-8.277423974931482"
15.35,25,Human,1,1,1,79,-15.35,"-3.6918131111335817,-14.320119009009918,-6.356778165829681,-3.577428249917677,-5.890949557648834"
18.283333333333335,26,Human,1,1,1,105,-18.283333333333335,"-6.713450488906865,-15.488457590839317,-4.3834727072871,-4.488609266600808,-6.397616224315501"
22.266666666666666,27,Human,2,0,1,100,-22.266666666666666,"-3.253273606058693,-21.892903154466634,-14.264976880635626,-10.538234688547847,-8.44282272966782"
16.9,28,Human,4,1,0,102,-16.9,"-4.3003177676208235,-13.021785553103332,-6.522944756290779,-5.6718814090131815,-16.54099335998393"
18.4,29,Human,4,1,0,102,-18.4,"-3.629563876192696,-8.383226991738274,-12.93718483884337,-4.7523517612664765,-16.915288619143418"
13.083333333333334,30,Human,4,0,0,154,-13.083333333333334,"-6.746727456430211,-3.596627677133287,-5.134757019106352,-5.326938114166168,-13.020168684681535"
9.566666666666666,31,Human,1,0,1,77,-9.566666666666666,"-5.149276086302052,-9.592764734146751,-4.111499545822649,-2.885093792736676,-4.296861745418109"
10.983333333333333,32,Human,1,1,1,74,-10.983333333333333,"-3.6918131111335817,-10.953943506398018,-6.476755865997077,-5.38422074661398,-4.042853613727709"
8.483333333333333,33,Human,1,0,1,65,-8.483333333333333,"-4.644095107877565,-8.490777804333758,-7.255866303324786,-2.885093792736676,-4.296861745418109"
11.2,34,Human,4,0,0,108,-11.2,"-3.4883999800069203,-3.596627677133287,-4.2826129405496065,-5.896883824666268,-11.837876225994938"
23.983333333333334,35,Human,1,0,1,123,-23.983333333333334,"-3.253273606058693,-23.94006897048524,-13.563887767461198,-9.472460027351474,-6.516861745418109"
16.85,36,Human,1,1,1,86,-16.85,"-3.6918131111335817,-16.12556873135851,-6.29677816582968,-3.577428249917677,-6.164282890982167"
8.466666666666667,37,Human,4,0,0,64,-8.466666666666667,"-3.95405331733887,-4.07730214170663,-3.799279607216273,-4.333604780832834,-8.450967362388656"
14.716666666666667,38,Human,2,1,0,65,-14.716666666666667,"-4.433651100954157,-7.089893658404941,-15.14399191862921,-4.2523517612664765,-9.811880071081012"
14.25,39,Human,4,1,1,109,-14.25,"-3.6918131111335817,-6.822540306767083,-6.273444832496347,-3.577428249917677,-13.68108529478558"
16.816666666666666,40,Human,2,1,0,112,-16.816666666666666,"-4.876984434287491,-14.92795427130665,-8.581689138365956,-7.380038460543879,-11.809237390198144"
18.766666666666666,41,Human,2,1,0,106,-18.766666666666666,"-5.9362542140966585,-10.748465274712498,-17.180279776480493,-5.858548075679848,-6.306062611064078"
8.433333333333334,42,Human,1,0,1,70,-8.433333333333334,"-4.022618884846954,-8.436647026230403,-4.111499545822649,-3.768075034189341,-5.320124850400924"
16.716666666666665,43,Human,1,1,1,96,-16.716666666666665,"-8.52742705779216,-16.354317285793236,-4.3834727072871,-7.450887413280648,-6.434282890982168"
15.466666666666667,44,Human,4,1,0,93,-15.466666666666667,"-5.2374033712773285,-5.904033739672842,-8.701689138365957,-5.673214742346515,-16.021908591195093"
18.75,45,Human,4,0,1,96,-18.75,"-6.0592855515136215,-8.24542201524601,-4.111499545822649,-6.084741700856008,-16.903298490814954"
12.4,46,Human,4,0,0,116,-12.4,"-4.6807199840055365,-5.847175046698638,-4.189279607216273,-5.988217157999601,-12.33688638503973"
11.033333333333333,47,Human,4,0,0,96,-11.033333333333333,"-3.4883999800069203,-3.596627677133287,-3.672612940549606,-3.837839309374376,-10.345286528320623"
23.75,48,Human,2,0,1,110,-23.75,"-5.722618884846955,-8.49542201524601,-23.748268530301406,-2.885093792736676,-10.673058183734257"
21.466666666666665,49,Human,1,0,1,92,-21.466666666666665,"-4.578095107877564,-21.38440708548702,-10.221359709326496,-2.885093792736676,-4.260195078751442"
18.266666666666666,50,Human,1,1,1,98,-18.266666666666666,"-6.730117155573533,-18.219216378700658,-7.18677816582968,-3.577428249917677,-6.414282890982167"
12.216666666666667,51,Human,1,1,0,108,-12.216666666666667,"-4.913651100954157,-12.456916940565154,-8.631689138365957,-6.146548075679848,-8.414850088851264"
8.683333333333334,52,Human,1,0,1,46,-8.683333333333334,"-3.8526188848469545,-8.685820582132388,-4.111499545822649,-3.5414083675226746,-5.091489396334487"
17.866666666666667,53,Human,2,1,0,80,-17.866666666666667,"-3.629563876192696,-7.883226991738274,-15.859988330011152,-3.890439701583096,-11.898483245491848"
12.583333333333334,54,Human,1,1,1,75,-12.583333333333334,"-3.6918131111335817,-12.606508070681786,-5.750111499163014,-5.95822074661398,-7.552341050228588"
8.466666666666667,55,Human,1,0,1,70,-8.466666666666667,"-3.253273606058693,-8.928198152500848,-4.111499545822649,-8.144460027351474,-4.2901950787514425"
19.966666666666665,56,Human,1,0,1,81,-19.966666666666665,"-4.012618884846955,-19.945939657780023,-10.272026375993162,-5.811408367522675,-4.5801950787514425"
12.416666666666666,57,Human,4,0,0,134,-12.416666666666666,"-4.870719984005536,-6.8438733706922426,-2.965766175687008,-4.923604780832834,-12.378263402647143"
14.666666666666666,58,Human,2,1,0,64,-14.666666666666666,"-5.0289208807633266,-5.904033739672842,-15.426597725365017,-4.616548075679848,-10.80350405686481"
23.966666666666665,59,Human,1,0,1,119,-23.966666666666665,"-6.579285551513621,-23.46939273506137,-8.005866303324787,-2.885093792736676,-6.560195078751443"
6.083333333333333,60,Human,4,0,0,39,-6.083333333333333,"-3.4883999800069203,-3.82730214170663,-2.965766175687008,-4.208217157999601,-6.083425546962945"
15.4,61,Human,1,1,1,79,-15.4,"-4.336783822240199,-14.701769419435708,-4.3834727072871,-5.1486092666008085,-4.042853613727709"
9.7,62,Human,4,0,0,94,-9.7,"-3.4883999800069203,-5.2601400373589104,-3.6526129405496066,-3.837839309374376,-9.691397165519886"
10.516666666666667,63,Human,1,1,1,107,-10.516666666666667,"-3.6918131111335817,-11.58234194980204,-5.620111499163014,-3.577428249917677,-5.124282890982167"
8.433333333333334,64,Human,3,0,0,111,-8.433333333333334,"-5.133242653871096,-4.750635475039964,-2.965766175687008,-8.720327439474152,-6.332554676125726"
12.3,65,Human,4,0,0,113,-12.3,"-3.4883999800069203,-4.8473021417066295,-4.249279607216273,-5.755550491332935,-12.34334438957698"
9.566666666666666,66,Human,1,0,1,79,-9.566666666666666,"-3.253273606058693,-9.598570580043736,-9.717359709326496,-8.148460027351474,-4.270195078751443"
7.05,67,Human,4,0,0,76,-7.05,"-3.4883999800069203,-3.596627677133287,-2.965766175687008,-4.2369381141661675,-7.305208201144218"
24.0,68,Human,1,0,1,115,-24.0,"-3.253273606058693,-22.949853566102338,-4.111499545822649,-6.631408367522674,-5.9968617454181095"
21.566666666666666,69,Human,1,0,1,84,-21.566666666666666,"-4.045952218180288,-20.77951003020092,-10.299359709326497,-12.883201084171612,-3.59191051510597"
15.116666666666667,70,Human,2,1,0,51,-15.116666666666667,"-4.110317767620824,-7.063226991738274,-14.355279995187436,-4.29568509459981,-6.306062611064078"
8.6,71,Human,1,0,1,56,-8.6,"-3.835952218180288,-8.608530801292433,-4.111499545822649,-2.885093792736676,-5.572258183734258"
9.883333333333333,72,Human,1,1,1,62,-9.883333333333333,"-4.393450488906866,-9.696183081273418,-4.3834727072871,-5.888576597291184,-5.488092979452401"
18.266666666666666,73,Human,1,1,1,104,-18.266666666666666,"-6.373450488906865,-16.05166881126237,-7.14677816582968,-7.902887413280648,-6.3576162243155006"
9.966666666666667,74,Human,4,0,0,94,-9.966666666666667,"-3.4883999800069203,-5.031175046698637,-2.965766175687008,-3.837839309374376,-9.815489753977442"
9.633333333333333,75,Human,1,0,0,110,-9.633333333333333,"-4.7173866506722035,-9.737619602720985,-5.071423685773019,-6.064217157999601,-6.302554676125725"
