travel_time,id,kind,action,origin,destination,start_time,reward,cost_table
0.6666666666666666,0,Human,1,0,0,0,-0.6666666666666666,"-0.27739380849532036,-0.6666617975154309"
0.7,20,Human,1,0,0,0,-0.7,"-0.284060475161987,-0.700281159304797"
0.75,21,Human,1,0,0,0,-0.75,"-0.404060475161987,-0.7501222446053881"
1.05,1,Human,0,0,0,1,-1.05,"-1.2353698667367785,-0.5296597072234221"
1.0666666666666667,2,Human,0,0,0,2,-1.0666666666666667,"-1.575029596267778,-0.4597413006959443"
1.0833333333333333,3,Human,0,0,0,3,-1.0833333333333333,"-1.661839462917822,-0.5215263738900888"
0.8666666666666667,4,Human,1,0,0,4,-0.8666666666666667,"-0.8495320374370051,-0.8670103093954935"
0.9,5,Human,1,0,0,5,-0.9,"-0.5507271418286537,-0.8970677025374256"
1.0666666666666667,6,Human,0,0,0,6,-1.0666666666666667,"-0.6313987041036717,-1.0128372442952924"
1.1166666666666667,7,Human,0,0,0,7,-1.1166666666666667,"-1.6643813516683768,-0.8030302126229902"
1.1333333333333333,8,Human,0,0,0,8,-1.1333333333333333,"-1.6716093095051452,-0.8216593700983923"
1.6833333333333333,9,Human,0,0,0,9,-1.6833333333333333,"-1.7918899034604872,-0.5284079673626111"
1.7333333333333334,10,Human,0,0,0,10,-1.7333333333333334,"-0.7739150467962563,-1.1680865394230493"
1.7333333333333334,11,Human,0,0,0,11,-1.7333333333333334,"-1.8053684208831675,-0.6949930405567556"
1.1833333333333333,12,Human,1,0,0,12,-1.1833333333333333,"-0.5573938084953203,-1.19244839040568"
1.2166666666666666,13,Human,1,0,0,13,-1.2166666666666666,"-1.1705589632829376,-1.2140306149297069"
1.2333333333333334,14,Human,1,0,0,14,-1.2333333333333334,"-0.7992483801295897,-1.2293292450410505"
1.3166666666666667,15,Human,1,0,0,15,-1.3166666666666667,"-0.7779150467962563,-1.3249551130203128"
1.3333333333333333,16,Human,1,0,0,16,-1.3333333333333333,"-0.9611320374370051,-1.3511789388138515"
1.3666666666666667,17,Human,1,0,0,17,-1.3666666666666667,"-0.955932037437005,-1.3633601549826968"
1.4,18,Human,1,0,0,18,-1.4,"-0.5273938084953204,-1.4081782867014783"
1.4833333333333334,19,Human,1,0,0,19,-1.4833333333333334,"-0.2217422606191504,-1.4889375730691503"
