travel_time,id,kind,action,origin,destination,start_time,reward,cost_table
6.6,3,AV,0,0,0,118,-6.6,"0,0,0"
4.666666666666667,5,AV,1,0,0,50,-4.666666666666667,"0,0,0"
5.433333333333334,7,AV,0,0,0,80,-5.433333333333334,"0,0,0"
8.45,9,AV,2,1,1,64,-8.45,"0,0,0"
9.016666666666667,11,AV,2,1,1,113,-9.016666666666667,"0,0,0"
14.016666666666667,13,AV,0,0,1,123,-14.016666666666667,"0,0,0"
10.516666666666667,15,AV,1,1,0,64,-10.516666666666667,"0,0,0"
10.5,17,AV,1,1,0,61,-10.5,"0,0,0"
10.95,19,AV,1,1,0,88,-10.95,"0,0,0"
6.616666666666666,21,AV,1,0,0,69,-6.616666666666666,"0,0,0"
7.433333333333334,23,AV,0,1,0,85,-7.433333333333334,"0,0,0"
8.133333333333333,25,AV,2,1,1,79,-8.133333333333333,"0,0,0"
6.616666666666666,27,AV,2,0,1,100,-6.616666666666666,"0,0,0"
12.383333333333333,29,AV,1,1,0,102,-12.383333333333333,"0,0,0"
8.683333333333334,31,AV,1,0,1,77,-8.683333333333334,"0,0,0"
8.85,33,AV,1,0,1,65,-8.85,"0,0,0"
13.75,35,AV,0,0,1,123,-13.75,"0,0,0"
5.55,37,AV,0,0,0,64,-5.55,"0,0,0"
7.75,39,AV,2,1,1,109,-7.75,"0,0,0"
8.316666666666666,41,AV,0,1,0,106,-8.316666666666666,"0,0,0"
5.75,0,Human,0,0,0,99,-5.75,"-4.167386650672203,-3.596627677133287,-2.965766175687008"
6.15,1,Human,0,1,0,58,-6.15,"-3.5405572152129685,-6.476306965105191,-4.0124621502118725"
6.416666666666667,2,Human,0,0,0,112,-6.416666666666667,"-3.4883999800069203,-4.320635475039963,-2.965766175687008"
6.533333333333333,4,Human,0,1,0,31,-6.533333333333333,"-3.5405572152129685,-7.301045572084154,-3.5530776877648407"
5.283333333333333,6,Human,0,0,0,93,-5.283333333333333,"-4.10405331733887,-3.596627677133287,-2.965766175687008"
7.45,8,Human,0,1,0,89,-7.45,"-3.5405572152129685,-7.684378905417487,-3.5530776877648407"
6.55,10,Human,0,0,0,116,-6.55,"-4.167386650672203,-3.596627677133287,-2.965766175687008"
7.516666666666667,12,Human,0,1,0,91,-7.516666666666667,"-3.5405572152129685,-7.98771223875082,-3.5530776877648407"
5.733333333333333,14,Human,0,0,0,104,-5.733333333333333,"-3.4883999800069203,-3.596627677133287,-3.629279607216273"
15.683333333333334,16,Human,0,1,1,101,-15.683333333333334,"-3.6918131111335817,-6.315849630496574,-3.8158821145345194"
8.566666666666666,18,Human,0,1,0,116,-8.566666666666666,"-3.5405572152129685,-8.304378905417487,-3.5530776877648407"
11.466666666666667,20,Human,0,1,1,84,-11.466666666666667,"-3.6918131111335817,-6.065849630496574,-3.8158821145345194"
6.65,22,Human,0,0,0,126,-6.65,"-4.307386650672203,-3.596627677133287,-2.965766175687008"
6.033333333333333,24,Human,0,0,0,77,-6.033333333333333,"-4.2240533173388695,-3.596627677133287,-2.965766175687008"
15.65,26,Human,0,1,1,105,-15.65,"-3.6918131111335817,-6.555849630496574,-3.8158821145345194"
8.466666666666667,28,Human,0,1,0,102,-8.466666666666667,"-3.5405572152129685,-7.984378905417487,-3.5530776877648407"
6.066666666666666,30,Human,0,0,0,154,-6.066666666666666,"-3.4883999800069203,-4.313968808373296,-2.965766175687008"
11.6,32,Human,0,1,1,74,-11.6,"-4.386783822240199,-4.84064537145405,-3.8158821145345194"
5.866666666666666,34,Human,0,0,0,108,-5.866666666666666,"-3.4883999800069203,-4.313968808373296,-2.965766175687008"
12.883333333333333,36,Human,0,1,1,86,-12.883333333333333,"-3.6918131111335817,-6.069182963829907,-3.8158821145345194"
6.1,38,Human,0,1,0,65,-6.1,"-3.5405572152129685,-7.564378905417486,-3.5530776877648407"
8.466666666666667,40,Human,0,1,0,112,-8.466666666666667,"-3.5405572152129685,-8.284378905417487,-3.5530776877648407"
7.183333333333334,42,Human,0,0,1,70,-7.183333333333334,"-3.253273606058693,-4.855224047862487,-5.6049591758949795"
12.75,43,Human,0,1,1,96,-12.75,"-3.6918131111335817,-6.2958496304965745,-3.8158821145345194"
8.483333333333333,44,Human,0,1,0,93,-8.483333333333333,"-3.5405572152129685,-7.99771223875082,-3.5530776877648407"
9.783333333333333,45,Human,0,0,1,96,-9.783333333333333,"-3.253273606058693,-5.837512571623323,-3.718698969868724"
6.416666666666667,46,Human,0,0,0,116,-6.416666666666667,"-3.4883999800069203,-4.320635475039963,-2.965766175687008"
5.983333333333333,47,Human,0,0,0,96,-5.983333333333333,"-4.19405331733887,-3.596627677133287,-2.965766175687008"
9.583333333333334,48,Human,0,0,1,110,-9.583333333333334,"-3.253273606058693,-6.740845904956657,-3.718698969868724"
8.466666666666667,49,Human,0,0,1,92,-8.466666666666667,"-3.253273606058693,-5.53417923828999,-3.718698969868724"
