travel_time,id,kind,action,origin,destination,start_time,reward,cost_table
0.6666666666666666,0,Human,1,0,0,0,-0.6666666666666666,"-0.386025629949604,-0.6666666628089276"
0.7,20,Human,1,0,0,0,-0.7,"-0.3339150467962563,-0.7005871214284916"
0.75,21,Human,1,0,0,0,-0.75,"-0.6848789632829374,-0.7457071143698686"
1.1333333333333333,1,Human,0,0,0,1,-1.1333333333333333,"-1.0847966994405833,-0.6383155459563236"
1.1333333333333333,2,Human,0,0,0,2,-1.1333333333333333,"-1.1139848484974695,-0.5344597072234222"
1.1666666666666667,3,Human,0,0,0,3,-1.1666666666666667,"-1.3485851622477256,-0.6277768792896569"
1.2,4,Human,0,0,0,4,-1.2,"-1.3491675780641823,-0.8627729454968462"
0.8666666666666667,5,Human,1,0,0,5,-0.8666666666666667,"-0.5507271418286537,-0.8678620188672825"
1.0,6,Human,1,0,0,6,-1.0,"-0.8651189632829375,-1.0034563627955841"
1.7,7,Human,0,0,0,7,-1.7,"-1.5971017903506441,-0.8030302126229902"
1.7166666666666666,8,Human,0,0,0,8,-1.7166666666666666,"-1.694576120718113,-0.8639941627453805"
1.7333333333333334,9,Human,0,0,0,9,-1.7333333333333334,"-1.699528532673325,-0.7161810991120712"
1.7833333333333334,10,Human,0,0,0,10,-1.7833333333333334,"-1.653967571023473,-1.1701313867772525"
1.8,11,Human,0,0,0,11,-1.8,"-1.7772633789713346,-0.6949930405567556"
1.1833333333333333,12,Human,1,0,0,12,-1.1833333333333333,"-0.5573938084953203,-1.1828623109161942"
1.8,13,Human,0,0,0,13,-1.8,"-1.7852732618230156,-1.2171682185668333"
1.8166666666666667,14,Human,0,0,0,14,-1.8166666666666667,"-1.7227158328432681,-1.188290043958244"
1.2833333333333334,15,Human,1,0,0,15,-1.2833333333333334,"-0.7779150467962563,-1.2888015496651497"
1.3166666666666667,16,Human,1,0,0,16,-1.3166666666666667,"-1.3662329365010801,-1.321145443681099"
1.3333333333333333,17,Human,1,0,0,17,-1.3333333333333333,"-1.1080789632829373,-1.3247840893258842"
1.3833333333333333,18,Human,1,0,0,18,-1.3833333333333333,"-0.9688653707703384,-1.3692497515137925"
1.45,19,Human,1,0,0,19,-1.45,"-0.7685817134629229,-1.4503223747749578"
