travel_time,id,kind,action,origin,destination,start_time,reward,cost_table
0.6666666666666666,0,Human,1,0,0,0,-0.6666666666666666,"-0.386025629949604,-0.6666666646915043"
0.7,20,Human,1,0,0,0,-0.7,"-0.3339150467962563,-0.7003006061713878"
0.75,21,Human,1,0,0,0,-0.75,"-0.6848789632829374,-0.7478020425573728"
1.1333333333333333,1,Human,0,0,0,1,-1.1333333333333333,"-1.1852825767802453,-0.6383155459563236"
1.1333333333333333,2,Human,0,0,0,2,-1.1333333333333333,"-1.2610269090973714,-0.5344597072234222"
1.1666666666666667,3,Human,0,0,0,3,-1.1666666666666667,"-1.4352756030708358,-0.6277768792896569"
1.2,4,Human,0,0,0,4,-1.2,"-1.4470404666355283,-0.8627729454968462"
0.8666666666666667,5,Human,1,0,0,5,-0.8666666666666667,"-0.5507271418286537,-0.8672786869933821"
1.0,6,Human,1,0,0,6,-1.0,"-0.8651189632829375,-1.001769657751339"
1.7,7,Human,0,0,0,7,-1.7,"-1.655478479157746,-0.8557575034317256"
1.7166666666666666,8,Human,0,0,0,8,-1.7166666666666666,"-1.7105287172595924,-0.8978619968629712"
1.7333333333333334,9,Human,0,0,0,9,-1.7333333333333334,"-1.7405586087287428,-0.7161810991120712"
1.7833333333333334,10,Human,0,0,0,10,-1.7833333333333334,"-1.7389647296973518,-1.1701313867772525"
1.8,11,Human,0,0,0,11,-1.8,"-1.81022551669999,-0.6949930405567556"
1.1833333333333333,12,Human,1,0,0,12,-1.1833333333333333,"-0.5573938084953203,-1.1734921698557583"
1.8,13,Human,0,0,0,13,-1.8,"-1.814326576720051,-1.2171682185668333"
1.8166666666666667,14,Human,0,0,0,14,-1.8166666666666667,"-1.7930971730824201,-1.188290043958244"
1.2833333333333334,15,Human,1,0,0,15,-1.2833333333333334,"-0.7779150467962563,-1.293066393428557"
1.3166666666666667,16,Human,1,0,0,16,-1.3166666666666667,"-1.3662329365010801,-1.3210931338313896"
1.3333333333333333,17,Human,1,0,0,17,-1.3333333333333333,"-1.1080789632829373,-1.3310894537348525"
1.3833333333333333,18,Human,1,0,0,18,-1.3833333333333333,"-0.9688653707703384,-1.3734558727750619"
1.45,19,Human,1,0,0,19,-1.45,"-0.7685817134629229,-1.4522983892181118"
