travel_time,id,kind,action,origin,destination,start_time,reward,cost_table
6.633333333333334,3,AV,0,0,0,118,-6.633333333333334,"0,0,0"
5.633333333333334,5,AV,2,0,0,50,-5.633333333333334,"0,0,0"
5.483333333333333,7,AV,0,0,0,80,-5.483333333333333,"0,0,0"
6.983333333333333,9,AV,2,1,1,64,-6.983333333333333,"0,0,0"
10.433333333333334,11,AV,1,1,1,113,-10.433333333333334,"0,0,0"
11.05,13,AV,0,0,1,123,-11.05,"0,0,0"
7.983333333333333,15,AV,2,1,0,64,-7.983333333333333,"0,0,0"
7.95,17,AV,2,1,0,61,-7.95,"0,0,0"
7.75,19,AV,2,1,0,88,-7.75,"0,0,0"
6.583333333333333,21,AV,1,0,0,69,-6.583333333333333,"0,0,0"
7.733333333333333,23,AV,2,1,0,85,-7.733333333333333,"0,0,0"
8.733333333333333,25,AV,0,1,1,79,-8.733333333333333,"0,0,0"
6.733333333333333,27,AV,2,0,1,100,-6.733333333333333,"0,0,0"
12.383333333333333,29,AV,1,1,0,102,-12.383333333333333,"0,0,0"
8.683333333333334,31,AV,1,0,1,77,-8.683333333333334,"0,0,0"
8.85,33,AV,1,0,1,65,-8.85,"0,0,0"
12.266666666666667,35,AV,0,0,1,123,-12.266666666666667,"0,0,0"
5.916666666666667,37,AV,1,0,0,64,-5.916666666666667,"0,0,0"
14.0,39,AV,0,1,1,109,-14.0,"0,0,0"
8.916666666666666,41,AV,2,1,0,106,-8.916666666666666,"0,0,0"
5.716666666666667,0,Human,0,0,0,99,-5.716666666666667,"-4.167386650672203,-3.596627677133287,-2.965766175687008"
6.216666666666667,1,Human,0,1,0,58,-6.216666666666667,"-3.5405572152129685,-6.476306965105191,-4.0124621502118725"
6.466666666666667,2,Human,0,0,0,112,-6.466666666666667,"-3.4883999800069203,-4.320635475039963,-2.965766175687008"
6.6,4,Human,0,1,0,31,-6.6,"-3.5405572152129685,-7.301045572084154,-3.5530776877648407"
5.35,6,Human,0,0,0,93,-5.35,"-4.10405331733887,-3.596627677133287,-2.965766175687008"
8.35,8,Human,0,1,0,89,-8.35,"-3.5405572152129685,-7.684378905417487,-3.5530776877648407"
6.583333333333333,10,Human,0,0,0,116,-6.583333333333333,"-4.167386650672203,-3.596627677133287,-2.965766175687008"
8.7,12,Human,0,1,0,91,-8.7,"-3.5405572152129685,-7.98771223875082,-3.5530776877648407"
5.716666666666667,14,Human,0,0,0,104,-5.716666666666667,"-3.4883999800069203,-3.596627677133287,-3.629279607216273"
12.733333333333333,16,Human,0,1,1,101,-12.733333333333333,"-3.6918131111335817,-6.315849630496574,-3.8158821145345194"
8.683333333333334,18,Human,0,1,0,116,-8.683333333333334,"-3.5405572152129685,-8.304378905417487,-3.5530776877648407"
9.85,20,Human,0,1,1,84,-9.85,"-3.6918131111335817,-6.065849630496574,-3.8158821145345194"
6.766666666666667,22,Human,0,0,0,126,-6.766666666666667,"-4.307386650672203,-3.596627677133287,-2.965766175687008"
6.016666666666667,24,Human,0,0,0,77,-6.016666666666667,"-4.2240533173388695,-3.596627677133287,-2.965766175687008"
14.0,26,Human,0,1,1,105,-14.0,"-3.6918131111335817,-6.555849630496574,-3.8158821145345194"
8.666666666666666,28,Human,0,1,0,102,-8.666666666666666,"-3.5405572152129685,-7.984378905417487,-3.5530776877648407"
6.1,30,Human,0,0,0,154,-6.1,"-3.4883999800069203,-4.313968808373296,-2.965766175687008"
7.216666666666667,32,Human,0,1,1,74,-7.216666666666667,"-4.386783822240199,-4.84064537145405,-3.8158821145345194"
5.833333333333333,34,Human,0,0,0,108,-5.833333333333333,"-3.4883999800069203,-4.313968808373296,-2.965766175687008"
9.95,36,Human,0,1,1,86,-9.95,"-3.6918131111335817,-6.069182963829907,-3.8158821145345194"
7.666666666666667,38,Human,0,1,0,65,-7.666666666666667,"-3.5405572152129685,-7.564378905417486,-3.5530776877648407"
8.616666666666667,40,Human,0,1,0,112,-8.616666666666667,"-3.5405572152129685,-8.284378905417487,-3.5530776877648407"
7.15,42,Human,0,0,1,70,-7.15,"-3.253273606058693,-4.855224047862487,-5.6049591758949795"
11.183333333333334,43,Human,0,1,1,96,-11.183333333333334,"-3.6918131111335817,-6.2958496304965745,-3.8158821145345194"
8.75,44,Human,0,1,0,93,-8.75,"-3.5405572152129685,-7.99771223875082,-3.5530776877648407"
6.916666666666667,45,Human,0,0,1,96,-6.916666666666667,"-3.253273606058693,-5.837512571623323,-3.718698969868724"
6.466666666666667,46,Human,0,0,0,116,-6.466666666666667,"-3.4883999800069203,-4.320635475039963,-2.965766175687008"
5.95,47,Human,0,0,0,96,-5.95,"-4.19405331733887,-3.596627677133287,-2.965766175687008"
8.166666666666666,48,Human,0,0,1,110,-8.166666666666666,"-3.253273606058693,-6.740845904956657,-3.718698969868724"
6.816666666666666,49,Human,0,0,1,92,-6.816666666666666,"-3.253273606058693,-5.53417923828999,-3.718698969868724"
